generation code cost fitness population_size goal_size
4730 Genetic!Algorithms Rock!   23298.0 20 25
4740 Genetic!Algorithms Rock!   23298.0 20 25
4750 Genetic!AlOorithms Rock!   22424.0 20 25
4760 Genetic!Algorithms Rock!!  24149.0 20 25
4770 Genetic!Algorithms Rock!!  24149.0 20 25
4780 Genetic!Algorithms Rock!!  24149.0 20 25
4790 Genetic!Algorithms Rock!!  24149.0 20 25
4800 Genetic!Algorithms Rock!!  24149.0 20 25
4810 Genetic!Algorithms Rock!!  24149.0 20 25
4820 Genetic!Al~orithms Rock!!  23276.0 20 25
4830 Genetic!Algorithms Rock!!  24149.0 20 25
4840 Genetic!Algorithms Rock!!  24149.0 20 25
4850 Genetic!A|gorithms Rock!!  23283.0 20 25
4860 Genetic!Algorithms Rock!!  24149.0 20 25
4870 Genetic!Algorithms Rock!!  24149.0 20 25
4880 Genetic!Algorithms Rock!!  24149.0 20 25
4890 Genetic!AlgorithmO Rock!!  23263.0 20 25
4900 Genetic!Algorithms Rock!!  24149.0 20 25
4910 Genetic!Algorithms Rock!!  24149.0 20 25
4920 Genetic!Algorithms Rock!!  24149.0 20 25
4930 Genetic!Algorithms Rock!!  24149.0 20 25
4940 Genetic!Algorithms Rock!!  24149.0 20 25
4950 Genetic!Algorithms Rock!!  24149.0 20 25
4960 Genetic!Algorithms Rock!!  24149.0 20 25
4970 Genetic!Algorithms Rock!!  24149.0 20 25
4980 Genetic!Algorithms Rock!!  24149.0 20 25
4990 Genetic!Algorithms Rock!!  24149.0 20 25
5000 Genetic!Algorithms Rock!!  24149.0 20 25
5010 Genetic!Algorithms Rock!!  24149.0 20 25
5020 Genetic!Algorithms Rock!!  24149.0 20 25
5030 Genetic!Algorithm* Rock!!  23226.0 20 25
5040 Genetic!Algorithms Rock!!  24149.0 20 25
5050 Genetic!Algorithms Rock!!  24149.0 20 25
5060 Genetic!Algorithms Rock!!  24149.0 20 25
5070 Genetic!Algorithms Rock!!  24149.0 20 25
5080 Genetic!Algorithms Rock!!  24149.0 20 25
5090 Genetic!Algorithms Rock!!  24149.0 20 25
5100 Genetic!Algorithms Rock!!  24149.0 20 25
5110 Genetic!Algorithbs Rock!!  23288.0 20 25
5120 Genetic!Algorithms Rock!!  24149.0 20 25
5130 Genetic!Algorithms Rock!!  24149.0 20 25
5140 Genetic?Algorithms Rock!!  24119.0 20 25
5150 Genetic!Algorithms Rock!!  24149.0 20 25
5160 Genetic!Algorithms Rock!&  23294.0 20 25
5170 Genetic!Algorithms Rock!!  24149.0 20 25
5180 Genetic!Algorithms Rock!!  24149.0 20 25
5190 G1netic!Algorithms Rock!!  23247.0 20 25
5200 Genetic!Algorithms Rock!!  24149.0 20 25
5210 Genetic!Algopithms Rock!!  23297.0 20 25
5220 Genetic!Algorithms Rock!!  24149.0 20 25
5230 Genetic!Algorithms Rock!!  24149.0 20 25
5240 Genetic!Algorithms Rock!!  24149.0 20 25
5250 Genetic!Algorithms Rock!!  24149.0 20 25
5260 Genetic!Algorithms Rock!!  24149.0 20 25
5270 Genetic!Algorithms Rock!!  24149.0 20 25
5280 Genetic!Algorithms Rock!!  24149.0 20 25
5290 Genetic!Algorithms Rock!!  24149.0 20 25
5300 Genetic!Algorithms Rock!!  24149.0 20 25
5310 Genetic!Algorithms Rock!!  24149.0 20 25
5320 Genetic!Algorithms Rock!!  24149.0 20 25
5330 Genetic!Algorithms Rock!!  24149.0 20 25
5340 Genetic!Algorithms Rock!!  24149.0 20 25
5350 Genetic!Algorithms Rock!!  24149.0 20 25
5360 Genetic!Algorithms Rock!!  24149.0 20 25
5370 Genetic!Algorithms Rock!!  24149.0 20 25
5380 Genetic!Algorithms Rock!!  24149.0 20 25
5390 Genetic!Algorithms Rock!!  24149.0 20 25
5400 Genetic!Algorithms Rock!!  24149.0 20 25
5410 Genetic!Algorithms Rock!!  24149.0 20 25
5420 ^enetic!Algorithms Rock!!  23276.0 20 25
5430 Genetic!Algorithms Rock!!  24149.0 20 25
5440 Genetic!Algorithms Rock!!  24149.0 20 25
5450 Genetic!Algorithms Rock!!  24149.0 20 25
5460 Genetic!Algorithms Rock!!  24149.0 20 25
5470 Genetic!Algorithms Rock!!  24149.0 20 25
5480 Genetic!Algorithms Rock!!  24149.0 20 25
5490 Genetic!Algorithms Rock!!  24149.0 20 25
5500 Genetic!Algorithms Rock!!  24149.0 20 25
5510 Genetic!Algorithms "ock!!  23251.0 20 25
5520 Genetic!Algorithms Rock!!  24149.0 20 25
5530 Genetic!Algorithms Rock!!  24149.0 20 25
5540 Genetic!Algorithms Rock!!  24149.0 20 25
5550 Genetic!Algorithms Rock!!  24149.0 20 25
5560 Genetic!Algorithms Rock!!  24149.0 20 25
5570 Genetic!Algorithms Rock!!  24149.0 20 25
5580 Genetic!Algorithms Rock!!  24149.0 20 25
5590 Genetic!Algorithms Rock!!  24149.0 20 25
5600 Genetic!Algorithms Rock!!  24149.0 20 25
5610 Genetic!Algorithms Rock!!  24149.0 20 25
5620 Genetic!Algorithms Rock!!  24149.0 20 25
5630 Genetic!Algorithms Rock!!  24149.0 20 25
5640 Genetic!Algorithms Rock!!  24149.0 20 25
5650 Genetic!Algorithms Rock!!  24149.0 20 25
5660 Genetic!Algorithms Rock!!  24149.0 20 25
5670 Genetic!Algorithms Rock!!  24149.0 20 25
5680 Genetic!Algorithms Rock!!  24149.0 20 25
5690 Genetic!Algorithms Rock!!  24149.0 20 25
5700 G:netic!Algorithms Rock!!  23256.0 20 25
5710 Genetic!Algorithms Rock!!  24149.0 20 25
5720 Genetic!Algorithms Rock!!  24149.0 20 25
5730 Genetic!Algorithms Rock!!  24149.0 20 25
5740 Genetic!AlgorithmsBRock!!  23265.0 20 25
5750 Genetic!Algorithms>Rock!!  23269.0 20 25
5760 Genutic!Algorithms Rock!!  23283.0 20 25
5770 Genetic!Algorithms Rock!!  24149.0 20 25
5780 Geneti?!Algorithms Rock!!  23263.0 20 25
5790 Genetic!Algorithms Rock!!  24149.0 20 25
5800 Genetic!Algorithms Rock!!  24149.0 20 25
5810 Genetic!Algorithms Rock!!  24149.0 20 25
5810 Genetic Algorithms Rock!!  25000 20 25
5810 Genetic Algorithms Rock!!  25000 20 25
5810 Genetic Algorithms Rock!!  25000 20 25
5810 Genetic Algorithms Rock!!  25000 20 25
5810 Genetic Algorithms Rock!!  25000 20 25
